job_id,repo_id,repo_name,pr_id,pr_number,agent,revision,checkout_ref,base_sha,head_sha,language,codeql_language,codeql_version,query_suite,build_mode,build_command,comparison_status,status,attempts,retry_excluded,retry_excluded_reason
antiwork_flexile__pr-90__after,955904085,antiwork/flexile,2447284551,90,Human,after,refs/pull/90/head,,,Ruby,ruby,2.23.2,security-and-quality,none,,pending,needs_ref,,true,repository-wide exclusion requested after repeated preparation/API failures on 2026-07-25
antiwork_gumroad__pr-267__before,959682770,antiwork/gumroad,2548175016,267,Human,before,9f637d99d572d7e89e96a64da39a4e1e6de5a150,9f637d99d572d7e89e96a64da39a4e1e6de5a150,a277dcfa51a92d4d506a1cd5ccf5e5b8a059674d,Ruby,ruby,2.23.2,security-and-quality,none,,compared,completed,1,,
antiwork_gumroad__pr-267__after,959682770,antiwork/gumroad,2548175016,267,Human,after,a277dcfa51a92d4d506a1cd5ccf5e5b8a059674d,9f637d99d572d7e89e96a64da39a4e1e6de5a150,a277dcfa51a92d4d506a1cd5ccf5e5b8a059674d,Ruby,ruby,2.23.2,security-and-quality,none,,compared,completed,1,,
liam-hq_liam__pr-1028__before,839216423,liam-hq/liam,2424745334,1028,Human,before,2582b41fc77a489db71e32b3d70db1dd718e2dc0,2582b41fc77a489db71e32b3d70db1dd718e2dc0,aba2d560c5cf5e2cf1bb0485e1f0546e41642882,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
liam-hq_liam__pr-1028__after,839216423,liam-hq/liam,2424745334,1028,Human,after,aba2d560c5cf5e2cf1bb0485e1f0546e41642882,2582b41fc77a489db71e32b3d70db1dd718e2dc0,aba2d560c5cf5e2cf1bb0485e1f0546e41642882,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
optiscaler_OptiScaler__pr-217__before,728625849,optiscaler/OptiScaler,2337759224,217,Human,before,938abed163627766a124b5568aad72ae62aad710,938abed163627766a124b5568aad72ae62aad710,1ccb25b979cc50c1ba6ce1e42019ee907690a127,C++,cpp,2.23.2,security-and-quality,none,,compared,completed,1,,
optiscaler_OptiScaler__pr-217__after,728625849,optiscaler/OptiScaler,2337759224,217,Human,after,1ccb25b979cc50c1ba6ce1e42019ee907690a127,938abed163627766a124b5568aad72ae62aad710,1ccb25b979cc50c1ba6ce1e42019ee907690a127,C++,cpp,2.23.2,security-and-quality,none,,compared,completed,1,,
microsoft_typespec__pr-6881__before,381857226,microsoft/typespec,2443770993,6881,Human,before,6b391b0399516295e04f552daff156eef08328f2,6b391b0399516295e04f552daff156eef08328f2,23ec66a6164f0612bc36b047083859b335ee55d8,Java,java-kotlin,2.23.2,security-and-quality,none,,compared,completed,1,,
microsoft_typespec__pr-6881__after,381857226,microsoft/typespec,2443770993,6881,Human,after,23ec66a6164f0612bc36b047083859b335ee55d8,6b391b0399516295e04f552daff156eef08328f2,23ec66a6164f0612bc36b047083859b335ee55d8,Java,java-kotlin,2.23.2,security-and-quality,none,,compared,completed,1,,
CapSoftware_Cap__pr-385__before,720209383,CapSoftware/Cap,2413851939,385,Human,before,719d71d9f8c4e6b3a9338649317a215a7aed68d7,719d71d9f8c4e6b3a9338649317a215a7aed68d7,b57555a2762e3678c9467308d8dddedcb9056965,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
CapSoftware_Cap__pr-385__after,720209383,CapSoftware/Cap,2413851939,385,Human,after,b57555a2762e3678c9467308d8dddedcb9056965,719d71d9f8c4e6b3a9338649317a215a7aed68d7,b57555a2762e3678c9467308d8dddedcb9056965,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
lingodotdev_lingo.dev__pr-461__before,771479895,lingodotdev/lingo.dev,2332388777,461,Human,before,33d68494715970e50281e2e310af45c71935fbed,33d68494715970e50281e2e310af45c71935fbed,e8081a94a3cb18e2b8a157ca5d0525c522cd721b,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
lingodotdev_lingo.dev__pr-461__after,771479895,lingodotdev/lingo.dev,2332388777,461,Human,after,e8081a94a3cb18e2b8a157ca5d0525c522cd721b,33d68494715970e50281e2e310af45c71935fbed,e8081a94a3cb18e2b8a157ca5d0525c522cd721b,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
julep-ai_julep__pr-1269__before,781914762,julep-ai/julep,2402882087,1269,Human,before,31edc4ea32ab2a1d4fdf4f68b25211d9a4533925,31edc4ea32ab2a1d4fdf4f68b25211d9a4533925,2f403cb600917feb03d95c350bef2f466f7f7dc5,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
julep-ai_julep__pr-1269__after,781914762,julep-ai/julep,2402882087,1269,Human,after,2f403cb600917feb03d95c350bef2f466f7f7dc5,31edc4ea32ab2a1d4fdf4f68b25211d9a4533925,2f403cb600917feb03d95c350bef2f466f7f7dc5,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
CapSoftware_Cap__pr-484__before,720209383,CapSoftware/Cap,2487340922,484,Human,before,db5ecf95e9f640a154f1ed3e60a4029f302fab5c,db5ecf95e9f640a154f1ed3e60a4029f302fab5c,279dceb6a74e425fbb8391aec90463ab5a1fa618,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
CapSoftware_Cap__pr-484__after,720209383,CapSoftware/Cap,2487340922,484,Human,after,279dceb6a74e425fbb8391aec90463ab5a1fa618,db5ecf95e9f640a154f1ed3e60a4029f302fab5c,279dceb6a74e425fbb8391aec90463ab5a1fa618,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
microsoft_magentic-ui__pr-212__before,978331188,microsoft/magentic-ui,2608822195,212,Human,before,d657fa2deee0d572aa0ec36070881a4c2680f638,d657fa2deee0d572aa0ec36070881a4c2680f638,d3fc06b3436c715722da7452dbdfeed0f178027f,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
microsoft_magentic-ui__pr-212__after,978331188,microsoft/magentic-ui,2608822195,212,Human,after,d3fc06b3436c715722da7452dbdfeed0f178027f,d657fa2deee0d572aa0ec36070881a4c2680f638,d3fc06b3436c715722da7452dbdfeed0f178027f,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
pdfme_pdfme__pr-667__before,398753576,pdfme/pdfme,2257721989,667,Human,before,e0c35edc1621d8a948893e6d19942ca50c01d6b6,e0c35edc1621d8a948893e6d19942ca50c01d6b6,36589efee66a0f674501658770d0cb49810e6c7a,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
pdfme_pdfme__pr-667__after,398753576,pdfme/pdfme,2257721989,667,Human,after,36589efee66a0f674501658770d0cb49810e6c7a,e0c35edc1621d8a948893e6d19942ca50c01d6b6,36589efee66a0f674501658770d0cb49810e6c7a,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
microsoft_vscode__pr-237762__before,41881900,microsoft/vscode,2273000144,237762,Human,before,aa838183e5244f6683e4cdd5bf0e6ff6d6fb9872,aa838183e5244f6683e4cdd5bf0e6ff6d6fb9872,47ee1e901887c570db5a57831580b4e5e0fb89e0,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
microsoft_vscode__pr-237762__after,41881900,microsoft/vscode,2273000144,237762,Human,after,47ee1e901887c570db5a57831580b4e5e0fb89e0,aa838183e5244f6683e4cdd5bf0e6ff6d6fb9872,47ee1e901887c570db5a57831580b4e5e0fb89e0,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
onlook-dev_onlook__pr-1929__before,820087727,onlook-dev/onlook,2544789845,1929,Human,before,a2754f2b683250dd7383d491155bbff14d4642cf,a2754f2b683250dd7383d491155bbff14d4642cf,7d809933ebc18c5911c2eea96d7b05926c3348ab,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
onlook-dev_onlook__pr-1929__after,820087727,onlook-dev/onlook,2544789845,1929,Human,after,7d809933ebc18c5911c2eea96d7b05926c3348ab,a2754f2b683250dd7383d491155bbff14d4642cf,7d809933ebc18c5911c2eea96d7b05926c3348ab,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
onlook-dev_onlook__pr-2136__before,820087727,onlook-dev/onlook,2580612181,2136,Human,before,22e2238ca960fc9c991f98907660c5d954050656,22e2238ca960fc9c991f98907660c5d954050656,9f305491db3ea3009d14f77d57579a99722e5376,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
onlook-dev_onlook__pr-2136__after,820087727,onlook-dev/onlook,2580612181,2136,Human,after,9f305491db3ea3009d14f77d57579a99722e5376,22e2238ca960fc9c991f98907660c5d954050656,9f305491db3ea3009d14f77d57579a99722e5376,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
dust-tt_dust__pr-11379__before,526514610,dust-tt/dust,2394059165,11379,Human,before,7e0ab8e4fe674821bb49dd7e6a8b070da42c0371,7e0ab8e4fe674821bb49dd7e6a8b070da42c0371,4ddb29f2abfa5fa1c36038ddfe117bac2c95a31a,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
dust-tt_dust__pr-11379__after,526514610,dust-tt/dust,2394059165,11379,Human,after,4ddb29f2abfa5fa1c36038ddfe117bac2c95a31a,7e0ab8e4fe674821bb49dd7e6a8b070da42c0371,4ddb29f2abfa5fa1c36038ddfe117bac2c95a31a,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
liam-hq_liam__pr-578__before,839216423,liam-hq/liam,2299270151,578,Human,before,c87e001b8f9c6cf1f496f9035cd21c267ecb56b1,c87e001b8f9c6cf1f496f9035cd21c267ecb56b1,2fe62a600fc3ed67c7e9adeb7a88b61acfe835ba,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
liam-hq_liam__pr-578__after,839216423,liam-hq/liam,2299270151,578,Human,after,2fe62a600fc3ed67c7e9adeb7a88b61acfe835ba,c87e001b8f9c6cf1f496f9035cd21c267ecb56b1,2fe62a600fc3ed67c7e9adeb7a88b61acfe835ba,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
novuhq_novu__pr-7498__before,400215964,novuhq/novu,2274590102,7498,Human,before,8f0db655c2005fbb36402798405a1910a4f1b90e,8f0db655c2005fbb36402798405a1910a4f1b90e,f95859659c2cf63162112b13a205622f957bae3b,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
novuhq_novu__pr-7498__after,400215964,novuhq/novu,2274590102,7498,Human,after,f95859659c2cf63162112b13a205622f957bae3b,8f0db655c2005fbb36402798405a1910a4f1b90e,f95859659c2cf63162112b13a205622f957bae3b,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
gridaco_grida__pr-272__before,338529997,gridaco/grida,2380340722,272,Human,before,1a5066a8d20e554d98ee276a4a17edd388aafa88,1a5066a8d20e554d98ee276a4a17edd388aafa88,e9b5b6d9c3c90fd1960077d24a26fc7c666d2981,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
gridaco_grida__pr-272__after,338529997,gridaco/grida,2380340722,272,Human,after,e9b5b6d9c3c90fd1960077d24a26fc7c666d2981,1a5066a8d20e554d98ee276a4a17edd388aafa88,e9b5b6d9c3c90fd1960077d24a26fc7c666d2981,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
box_box-ui-elements__pr-3828__before,95743138,box/box-ui-elements,2263059285,3828,Human,before,6b26c64497fb6796f71b1829d2e966557f22a678,6b26c64497fb6796f71b1829d2e966557f22a678,e7ba61480ba5c304c69798d7da4350eef0b33572,JavaScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
box_box-ui-elements__pr-3828__after,95743138,box/box-ui-elements,2263059285,3828,Human,after,e7ba61480ba5c304c69798d7da4350eef0b33572,6b26c64497fb6796f71b1829d2e966557f22a678,e7ba61480ba5c304c69798d7da4350eef0b33572,JavaScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
marimo-team_marimo__pr-3926__before,678526156,marimo-team/marimo,2360768678,3926,Human,before,eafa7887ecdef03b70c707bfb3207d17e8fc5b70,eafa7887ecdef03b70c707bfb3207d17e8fc5b70,51fa332c2557fd9332bdc4384f7c702dd1d4edc8,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
marimo-team_marimo__pr-3926__after,678526156,marimo-team/marimo,2360768678,3926,Human,after,51fa332c2557fd9332bdc4384f7c702dd1d4edc8,eafa7887ecdef03b70c707bfb3207d17e8fc5b70,51fa332c2557fd9332bdc4384f7c702dd1d4edc8,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
tokens-studio_figma-plugin__pr-3344__before,265001214,tokens-studio/figma-plugin,2513426307,3344,Human,before,e6447dfb351940e0715c4b447ffa56410ac5d31f,e6447dfb351940e0715c4b447ffa56410ac5d31f,ade2c5071d2567de13a3c30ed2a18f063f0bbc46,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
tokens-studio_figma-plugin__pr-3344__after,265001214,tokens-studio/figma-plugin,2513426307,3344,Human,after,ade2c5071d2567de13a3c30ed2a18f063f0bbc46,e6447dfb351940e0715c4b447ffa56410ac5d31f,ade2c5071d2567de13a3c30ed2a18f063f0bbc46,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
box_box-ui-elements__pr-3878__before,95743138,box/box-ui-elements,2304343026,3878,Human,before,512c975325866149bb079a6fac3ce8cb7404ae44,512c975325866149bb079a6fac3ce8cb7404ae44,d046a718df6595a35999cebb7ca55f771c55b801,JavaScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
box_box-ui-elements__pr-3878__after,95743138,box/box-ui-elements,2304343026,3878,Human,after,d046a718df6595a35999cebb7ca55f771c55b801,512c975325866149bb079a6fac3ce8cb7404ae44,d046a718df6595a35999cebb7ca55f771c55b801,JavaScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
microsoft_typespec__pr-7247__before,381857226,microsoft/typespec,2502526825,7247,Human,before,6fda152d5af3ae5d5765795f1da152574493b2c3,6fda152d5af3ae5d5765795f1da152574493b2c3,279b708f5addf13b70f530bff9b4cc3157075194,Java,java-kotlin,2.23.2,security-and-quality,none,,compared,completed,1,,
microsoft_typespec__pr-7247__after,381857226,microsoft/typespec,2502526825,7247,Human,after,279b708f5addf13b70f530bff9b4cc3157075194,6fda152d5af3ae5d5765795f1da152574493b2c3,279b708f5addf13b70f530bff9b4cc3157075194,Java,java-kotlin,2.23.2,security-and-quality,none,,compared,completed,1,,
spcl_dace__pr-1861__before,172703996,spcl/dace,2268256983,1861,Human,before,7e70e8e018571371757db9c6766d163a497212f9,7e70e8e018571371757db9c6766d163a497212f9,f3cbb82b9d6197c3a36157866b738c4f62ef5de0,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
spcl_dace__pr-1861__after,172703996,spcl/dace,2268256983,1861,Human,after,f3cbb82b9d6197c3a36157866b738c4f62ef5de0,7e70e8e018571371757db9c6766d163a497212f9,f3cbb82b9d6197c3a36157866b738c4f62ef5de0,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
crewAIInc_crewAI-tools__pr-282__before,742063678,crewAIInc/crewAI-tools,2478356468,282,Human,before,3f4b3a8ce5fc10976b88834216946c2dc5ffd9c3,3f4b3a8ce5fc10976b88834216946c2dc5ffd9c3,92fb805c92a4f2bb055f7373a618519f85921ec0,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
crewAIInc_crewAI-tools__pr-282__after,742063678,crewAIInc/crewAI-tools,2478356468,282,Human,after,92fb805c92a4f2bb055f7373a618519f85921ec0,3f4b3a8ce5fc10976b88834216946c2dc5ffd9c3,92fb805c92a4f2bb055f7373a618519f85921ec0,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
mistralai_mistral-common__pr-93__before,786756993,mistralai/mistral-common,2578194357,93,Human,before,c204cea34eee8ae7e5ee809d4d4cafb792424256,c204cea34eee8ae7e5ee809d4d4cafb792424256,2b394c6283e4213b3935c8d7baccd8940fa8ac05,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
mistralai_mistral-common__pr-93__after,786756993,mistralai/mistral-common,2578194357,93,Human,after,2b394c6283e4213b3935c8d7baccd8940fa8ac05,c204cea34eee8ae7e5ee809d4d4cafb792424256,2b394c6283e4213b3935c8d7baccd8940fa8ac05,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
microsoft_vscode__pr-237800__before,41881900,microsoft/vscode,2273638792,237800,Human,before,567f6e35bf7b2fd089ec4bec513e5f3d03f0efaa,567f6e35bf7b2fd089ec4bec513e5f3d03f0efaa,1464a395ee5d59e95b8ee88c4d3d87718e21af0b,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
microsoft_vscode__pr-237800__after,41881900,microsoft/vscode,2273638792,237800,Human,after,1464a395ee5d59e95b8ee88c4d3d87718e21af0b,567f6e35bf7b2fd089ec4bec513e5f3d03f0efaa,1464a395ee5d59e95b8ee88c4d3d87718e21af0b,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
calcom_cal.com__pr-21898__before,350360184,calcom/cal.com,2600880042,21898,Human,before,aabef47ff1e32c80135d54727e61bd5fe7f440a2,aabef47ff1e32c80135d54727e61bd5fe7f440a2,325836ec28fa1a340d85fd78e435ebee0b26af19,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
calcom_cal.com__pr-21898__after,350360184,calcom/cal.com,2600880042,21898,Human,after,325836ec28fa1a340d85fd78e435ebee0b26af19,aabef47ff1e32c80135d54727e61bd5fe7f440a2,325836ec28fa1a340d85fd78e435ebee0b26af19,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
OneKeyHQ_app-monorepo__pr-6568__before,430749584,OneKeyHQ/app-monorepo,2288826836,6568,Human,before,c2cab98761f33ab7b347d6e2165c7b429820106b,c2cab98761f33ab7b347d6e2165c7b429820106b,885072650bfa018bc618c925850b0651e5bfbff7,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
OneKeyHQ_app-monorepo__pr-6568__after,430749584,OneKeyHQ/app-monorepo,2288826836,6568,Human,after,885072650bfa018bc618c925850b0651e5bfbff7,c2cab98761f33ab7b347d6e2165c7b429820106b,885072650bfa018bc618c925850b0651e5bfbff7,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
calcom_cal.com__pr-20172__before,350360184,calcom/cal.com,2401516909,20172,Human,before,f63edef48d247e4c0eaf1fe6fac1c226731bd587,f63edef48d247e4c0eaf1fe6fac1c226731bd587,dce61f26365f1ff79ea4e441d94c8650fc6ad000,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
calcom_cal.com__pr-20172__after,350360184,calcom/cal.com,2401516909,20172,Human,after,dce61f26365f1ff79ea4e441d94c8650fc6ad000,f63edef48d247e4c0eaf1fe6fac1c226731bd587,dce61f26365f1ff79ea4e441d94c8650fc6ad000,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
appsmithorg_appsmith__pr-40108__before,275993885,appsmithorg/appsmith,2442707095,40108,Human,before,0e6c55683eb2d64fcccdc67c4b644d5e68ff668f,0e6c55683eb2d64fcccdc67c4b644d5e68ff668f,a3fdc2ea4ad72061f843586fd17706b3ec3ddd49,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
appsmithorg_appsmith__pr-40108__after,275993885,appsmithorg/appsmith,2442707095,40108,Human,after,a3fdc2ea4ad72061f843586fd17706b3ec3ddd49,0e6c55683eb2d64fcccdc67c4b644d5e68ff668f,a3fdc2ea4ad72061f843586fd17706b3ec3ddd49,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
Shopify_roast__pr-74__before,963547829,Shopify/roast,2541207266,74,Human,before,3b7baa7b861c004e566e9df28ea8a7214e8259ff,3b7baa7b861c004e566e9df28ea8a7214e8259ff,483492954b17d2a8886a97fc3fdf1e16d595fa72,Ruby,ruby,2.23.2,security-and-quality,none,,compared,completed,1,,
Shopify_roast__pr-74__after,963547829,Shopify/roast,2541207266,74,Human,after,483492954b17d2a8886a97fc3fdf1e16d595fa72,3b7baa7b861c004e566e9df28ea8a7214e8259ff,483492954b17d2a8886a97fc3fdf1e16d595fa72,Ruby,ruby,2.23.2,security-and-quality,none,,compared,completed,1,,
OneKeyHQ_app-monorepo__pr-7407__before,430749584,OneKeyHQ/app-monorepo,2543478032,7407,Human,before,d85d525a5207ec2453488f5703fa64ae819c0829,d85d525a5207ec2453488f5703fa64ae819c0829,74d9b873895c4f1d98caacb7db1be6c2b4af39d7,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
OneKeyHQ_app-monorepo__pr-7407__after,430749584,OneKeyHQ/app-monorepo,2543478032,7407,Human,after,74d9b873895c4f1d98caacb7db1be6c2b4af39d7,d85d525a5207ec2453488f5703fa64ae819c0829,74d9b873895c4f1d98caacb7db1be6c2b4af39d7,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
lightdash_lightdash__pr-13627__before,349372179,lightdash/lightdash,2329346078,13627,Human,before,90b7e3495e6a0b81ffc9e4fa67bc3f4021729f71,90b7e3495e6a0b81ffc9e4fa67bc3f4021729f71,ae575491216ae870f4017af34a1aeafae232f1c0,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
lightdash_lightdash__pr-13627__after,349372179,lightdash/lightdash,2329346078,13627,Human,after,ae575491216ae870f4017af34a1aeafae232f1c0,90b7e3495e6a0b81ffc9e4fa67bc3f4021729f71,ae575491216ae870f4017af34a1aeafae232f1c0,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
crewAIInc_crewAI__pr-2793__before,710601088,crewAIInc/crewAI,2508388895,2793,Human,before,fed397f74590a3f1c3be3bfca96e4967fe38a3e1,fed397f74590a3f1c3be3bfca96e4967fe38a3e1,ebcda8b2ecc5368e2329d01fca2e86802cd0322b,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
