repo_name,pr_number,group,task_type,repo_language,merge_quarter,changed_kloc,log1p_changed_kloc,stars,log1p_stars,design_name,propensity_ai,exact_stratum,common_support,overlap_weight,support_exclusion_reason
calcom/cal.com,22182,ai,fix,TypeScript,2025-Q3,0.026,0.02566774674857779,37399.0,10.529425983402623,unweighted_full_sample,,fix|TypeScript,True,1.0,
amantus-ai/vibetunnel,165,ai,feat,TypeScript,2025-Q3,0.126,0.11867152971749864,1691.0,7.433666540166168,unweighted_full_sample,,feat|TypeScript,True,1.0,
mlflow/mlflow,16600,ai,feat,Python,2025-Q3,0.016,0.01587334915629015,21402.0,9.971286378100563,unweighted_full_sample,,feat|Python,True,1.0,
puemos/hls-downloader,425,ai,fix,TypeScript,2025-Q3,0.005,0.004987541511039074,2252.0,7.720017940432244,unweighted_full_sample,,fix|TypeScript,True,1.0,
datopian/portaljs,1391,ai,fix,TypeScript,2025-Q2,0.001,0.0009995003330835331,2233.0,7.711548979629146,unweighted_full_sample,,fix|TypeScript,True,1.0,
microsoft/vscode,250672,ai,feat,TypeScript,2025-Q2,0.155,0.14410034397375687,175171.0,12.073523627360677,unweighted_full_sample,,feat|TypeScript,True,1.0,
vgmtrans/vgmtrans,612,ai,refactor,C++,2025-Q2,2.807,1.3368414774003603,1038.0,6.946013991099227,unweighted_full_sample,,refactor|C++,True,1.0,
jina-ai/node-DeepResearch,10,ai,feat,TypeScript,2025-Q1,6.424,2.0047179954838996,4693.0,8.454040376410969,unweighted_full_sample,,feat|TypeScript,True,1.0,
elizaOS/eliza,2589,ai,feat,TypeScript,2025-Q1,0.042,0.04114194333117518,16507.0,9.711600390872473,unweighted_full_sample,,feat|TypeScript,True,1.0,
mlflow/mlflow,15856,ai,feat,Python,2025-Q2,0.005,0.004987541511039074,21402.0,9.971286378100563,unweighted_full_sample,,feat|Python,True,1.0,
celestiaorg/celestia-core,2138,ai,fix,Go,2025-Q3,0.016,0.01587334915629015,531.0,6.2766434893416445,unweighted_full_sample,,fix|Go,True,1.0,
microsoft/documentdb,204,ai,feat,C,2025-Q2,0.898,0.6408007001877362,1866.0,7.532088143541722,unweighted_full_sample,,feat|C,True,1.0,
antiwork/gumroad,239,ai,feat,Ruby,2025-Q2,0.005,0.004987541511039074,6643.0,8.801469470733185,unweighted_full_sample,,feat|Ruby,True,1.0,
ikamensh/flynt,217,ai,fix,Python,2025-Q3,0.084,0.08065790301745447,718.0,6.577861357721047,unweighted_full_sample,,fix|Python,True,1.0,
ryokun6/ryos,144,ai,fix,TypeScript,2025-Q2,0.029,0.028587456851912555,558.0,6.326149473155099,unweighted_full_sample,,fix|TypeScript,True,1.0,
bruin-data/bruin,856,ai,feat,Go,2025-Q3,0.178,0.16381808522939495,962.0,6.870053411798126,unweighted_full_sample,,feat|Go,True,1.0,
PrefectHQ/marvin,1162,ai,feat,Python,2025-Q2,0.335,0.2889312918522129,5832.0,8.671286726753637,unweighted_full_sample,,feat|Python,True,1.0,
different-ai/note-companion,326,ai,refactor,TypeScript,2025-Q1,0.078,0.07510747248680541,696.0,6.546785410760524,unweighted_full_sample,,refactor|TypeScript,True,1.0,
prebid/Prebid.js,13167,ai,refactor,JavaScript,2025-Q2,0.346,0.29713723122253605,1467.0,7.291656209174461,unweighted_full_sample,,refactor|JavaScript,True,1.0,
crewAIInc/crewAI-tools,175,ai,feat,Python,2025-Q1,0.309,0.26926348692776286,1177.0,7.071573364211532,unweighted_full_sample,,feat|Python,True,1.0,
dailydotdev/apps,4704,ai,fix,TypeScript,2025-Q3,0.012,0.011928570865273802,926.0,6.831953565565855,unweighted_full_sample,,fix|TypeScript,True,1.0,
BerriAI/litellm,12303,ai,fix,Python,2025-Q3,0.004,0.003992021269537453,26663.0,10.191069619987575,unweighted_full_sample,,fix|Python,True,1.0,
resonatehq/resonate,718,ai,feat,Go,2025-Q2,0.088,0.08434114843375087,501.0,6.218600119691729,unweighted_full_sample,,feat|Go,True,1.0,
liam-hq/liam,1880,ai,feat,TypeScript,2025-Q2,0.337,0.29042829811980614,4194.0,8.341648618901306,unweighted_full_sample,,feat|TypeScript,True,1.0,
kongzue/DialogX,502,ai,fix,Java,2025-Q2,0.017,0.0168571170664229,2250.0,7.719129840906732,unweighted_full_sample,,fix|Java,True,1.0,
calcom/cal.com,21326,ai,feat,TypeScript,2025-Q2,0.178,0.16381808522939495,37399.0,10.529425983402623,unweighted_full_sample,,feat|TypeScript,True,1.0,
lingodotdev/lingo.dev,692,ai,fix,TypeScript,2025-Q2,0.003,0.002995508979798479,2784.0,7.932003152361385,unweighted_full_sample,,fix|TypeScript,True,1.0,
catatsuy/private-isu,673,ai,feat,JavaScript,2025-Q2,0.027,0.02664193094642118,528.0,6.270988431858299,unweighted_full_sample,,feat|JavaScript,True,1.0,
imbhargav5/rooks,1840,ai,feat,TypeScript,2025-Q3,0.759,0.5647454657554212,3318.0,8.107418811719974,unweighted_full_sample,,feat|TypeScript,True,1.0,
imbhargav5/rooks,1798,ai,feat,TypeScript,2025-Q3,1.128,0.7551825714793979,3318.0,8.107418811719974,unweighted_full_sample,,feat|TypeScript,True,1.0,
lingodotdev/lingo.dev,706,ai,fix,TypeScript,2025-Q2,0.052,0.050693114315518116,2784.0,7.932003152361385,unweighted_full_sample,,fix|TypeScript,True,1.0,
go-vikunja/vikunja,1016,ai,fix,Go,2025-Q2,0.036,0.035367143837291316,2080.0,7.640603826393634,unweighted_full_sample,,fix|Go,True,1.0,
parse-community/parse-dashboard,2878,ai,feat,JavaScript,2025-Q3,0.247,0.2207406666978994,3773.0,8.235890725928495,unweighted_full_sample,,feat|JavaScript,True,1.0,
czlonkowski/n8n-mcp,49,ai,fix,TypeScript,2025-Q3,0.018,0.017839918128331,4512.0,8.414717399827001,unweighted_full_sample,,fix|TypeScript,True,1.0,
onlook-dev/onlook,2169,ai,feat,TypeScript,2025-Q2,0.367,0.3126185577418125,21192.0,9.961426217456575,unweighted_full_sample,,feat|TypeScript,True,1.0,
browser-use/browser-use,2327,ai,feat,Python,2025-Q3,0.099,0.09440067542148431,66661.0,11.10739035441195,unweighted_full_sample,,feat|Python,True,1.0,
julep-ai/julep,1452,ai,fix,Python,2025-Q2,0.055,0.053540766928029816,5629.0,8.635864721133736,unweighted_full_sample,,fix|Python,True,1.0,
onyx-dot-app/onyx,3831,ai,fix,Python,2025-Q1,0.022,0.02176149178151269,13231.0,9.490393417263473,unweighted_full_sample,,fix|Python,True,1.0,
bentoml/BentoML,5194,ai,feat,Python,2025-Q1,0.076,0.07325046173959267,7934.0,8.97903863296051,unweighted_full_sample,,feat|Python,True,1.0,
Kanaries/graphic-walker,465,ai,fix,TypeScript,2025-Q2,0.005,0.004987541511039074,2898.0,7.972121128921655,unweighted_full_sample,,fix|TypeScript,True,1.0,
twentyhq/twenty,12641,ai,fix,TypeScript,2025-Q2,0.013,0.012916225266546328,34726.0,10.455272761356362,unweighted_full_sample,,fix|TypeScript,True,1.0,
microsoft/autogen,6684,ai,feat,Python,2025-Q3,0.209,0.18979357163265562,48110.0,10.781266120176918,unweighted_full_sample,,feat|Python,True,1.0,
katspaugh/wavesurfer.js,4101,ai,fix,TypeScript,2025-Q2,0.002,0.001998002662673056,9541.0,9.163458386076051,unweighted_full_sample,,fix|TypeScript,True,1.0,
calcom/cal.com,21911,ai,feat,TypeScript,2025-Q2,0.099,0.09440067542148431,37399.0,10.529425983402623,unweighted_full_sample,,feat|TypeScript,True,1.0,
novuhq/novu,8565,ai,fix,TypeScript,2025-Q2,0.045,0.04401688541677432,37349.0,10.528088190560963,unweighted_full_sample,,fix|TypeScript,True,1.0,
novuhq/novu,8440,ai,fix,TypeScript,2025-Q2,0.034,0.03343477608623739,37349.0,10.528088190560963,unweighted_full_sample,,fix|TypeScript,True,1.0,
langbot-app/LangBot,1405,ai,feat,Python,2025-Q2,0.047,0.045928931888399804,12782.0,9.455871442168021,unweighted_full_sample,,feat|Python,True,1.0,
mendableai/firecrawl,1752,ai,feat,TypeScript,2025-Q3,0.019,0.01882175424058776,43970.0,10.69128560469541,unweighted_full_sample,,feat|TypeScript,True,1.0,
0x4D31/galah,29,ai,feat,Go,2025-Q2,0.04,0.039220713153281295,564.0,6.336825731146441,unweighted_full_sample,,feat|Go,True,1.0,
temporalio/temporal,7922,ai,fix,Go,2025-Q2,0.006,0.005982071677547464,15103.0,9.622714888385282,unweighted_full_sample,,fix|Go,True,1.0,
go-vikunja/vikunja,1047,ai,fix,Go,2025-Q2,0.041,0.04018178963283183,2080.0,7.640603826393634,unweighted_full_sample,,fix|Go,True,1.0,
microsoft/vscode-pull-request-github,7088,ai,feat,TypeScript,2025-Q2,0.006,0.005982071677547464,2421.0,7.792348924113037,unweighted_full_sample,,feat|TypeScript,True,1.0,
unclecode/crawl4ai,1192,ai,feat,Python,2025-Q2,0.03,0.0295588022415444,50091.0,10.821616593683924,unweighted_full_sample,,feat|Python,True,1.0,
mendableai/firecrawl,1806,ai,fix,TypeScript,2025-Q3,0.029,0.028587456851912555,43970.0,10.69128560469541,unweighted_full_sample,,fix|TypeScript,True,1.0,
mastra-ai/mastra,4309,ai,feat,TypeScript,2025-Q2,1.026,0.7060634058264916,15412.0,9.64296658814672,unweighted_full_sample,,feat|TypeScript,True,1.0,
vdaas/vald,2977,ai,fix,Go,2025-Q2,0.009,0.008959741371471904,1629.0,7.396335293800808,unweighted_full_sample,,fix|Go,True,1.0,
langbot-app/LangBot,1582,ai,feat,Python,2025-Q3,0.089,0.08525984395082342,12782.0,9.455871442168021,unweighted_full_sample,,feat|Python,True,1.0,
kortix-ai/suna,953,ai,feat,TypeScript,2025-Q3,0.04,0.039220713153281295,17116.0,9.747827400695664,unweighted_full_sample,,feat|TypeScript,True,1.0,
ryokun6/ryos,238,ai,feat,TypeScript,2025-Q3,0.007,0.006975613736425242,558.0,6.326149473155099,unweighted_full_sample,,feat|TypeScript,True,1.0,
go-vikunja/vikunja,1139,ai,feat,Go,2025-Q3,0.316,0.2745968329031255,2080.0,7.640603826393634,unweighted_full_sample,,feat|Go,True,1.0,
liam-hq/liam,1068,ai,fix,TypeScript,2025-Q2,0.01,0.009950330853168083,4194.0,8.341648618901306,unweighted_full_sample,,fix|TypeScript,True,1.0,
elixir-lsp/vscode-elixir-ls,471,ai,fix,TypeScript,2025-Q3,0.014,0.013902905168991422,571.0,6.349138991379798,unweighted_full_sample,,fix|TypeScript,True,1.0,
liam-hq/liam,2638,ai,fix,TypeScript,2025-Q3,0.093,0.0889262091944015,4194.0,8.341648618901306,unweighted_full_sample,,fix|TypeScript,True,1.0,
stanford-crfm/levanter,1109,ai,fix,Python,2025-Q3,0.014,0.013902905168991422,628.0,6.444131256700441,unweighted_full_sample,,fix|Python,True,1.0,
3rdIteration/btcrecover,602,ai,fix,Python,2025-Q3,0.002,0.001998002662673056,742.0,6.610696044717759,unweighted_full_sample,,fix|Python,True,1.0,
stanford-crfm/levanter,1048,ai,refactor,Python,2025-Q3,0.413,0.3457151037023904,628.0,6.444131256700441,unweighted_full_sample,,refactor|Python,True,1.0,
liam-hq/liam,1878,ai,feat,TypeScript,2025-Q2,0.154,0.1432341680859078,4194.0,8.341648618901306,unweighted_full_sample,,feat|TypeScript,True,1.0,
Azure/azure-sdk-for-python,42024,ai,fix,Python,2025-Q3,0.003,0.002995508979798479,5011.0,8.51959031601596,unweighted_full_sample,,fix|Python,True,1.0,
ComposioHQ/composio,1097,ai,fix,TypeScript,2024-Q4,0.028,0.027615167032973367,25592.0,10.150074155576805,unweighted_full_sample,,fix|TypeScript,True,1.0,
ruvnet/claude-flow,519,ai,fix,TypeScript,2025-Q3,0.907,0.645531326618282,4630.0,8.440528106480752,unweighted_full_sample,,fix|TypeScript,True,1.0,
amantus-ai/vibetunnel,333,ai,refactor,TypeScript,2025-Q3,0.177,0.16296882827813966,1691.0,7.433666540166168,unweighted_full_sample,,refactor|TypeScript,True,1.0,
strnad/CrewAI-Studio,95,ai,fix,Python,2025-Q3,0.002,0.001998002662673056,948.0,6.855408798609928,unweighted_full_sample,,fix|Python,True,1.0,
thirdweb-dev/js,7575,ai,feat,TypeScript,2025-Q3,0.138,0.12927233570413918,538.0,6.289715570908998,unweighted_full_sample,,feat|TypeScript,True,1.0,
calcom/cal.com,21842,ai,feat,TypeScript,2025-Q2,0.061,0.05921185963184608,37399.0,10.529425983402623,unweighted_full_sample,,feat|TypeScript,True,1.0,
Azure/azure-sdk-for-js,34946,ai,refactor,TypeScript,2025-Q2,0.011,0.010939940038334364,2222.0,7.706612913964197,unweighted_full_sample,,refactor|TypeScript,True,1.0,
microsoft/msquic,5213,ai,fix,C,2025-Q3,0.009,0.008959741371471904,4416.0,8.393216011596527,unweighted_full_sample,,fix|C,True,1.0,
chrxh/alien,144,ai,refactor,C++,2025-Q3,0.167,0.15443635330441893,5211.0,8.558718938244736,unweighted_full_sample,,refactor|C++,True,1.0,
pdfme/pdfme,1059,ai,refactor,TypeScript,2025-Q2,56.548,4.052619382174787,3389.0,8.128585200374497,unweighted_full_sample,,refactor|TypeScript,True,1.0,
liam-hq/liam,2144,ai,refactor,TypeScript,2025-Q2,0.185,0.1697427745870945,4194.0,8.341648618901306,unweighted_full_sample,,refactor|TypeScript,True,1.0,
trycompai/comp,935,ai,fix,TypeScript,2025-Q2,0.185,0.1697427745870945,950.0,6.85751406254539,unweighted_full_sample,,fix|TypeScript,True,1.0,
mlflow/mlflow,15865,ai,feat,Python,2025-Q2,0.035,0.0344014267173324,21402.0,9.971286378100563,unweighted_full_sample,,feat|Python,True,1.0,
microsoft/vscode-pull-request-github,7260,ai,feat,TypeScript,2025-Q3,0.021,0.020782539182528505,2421.0,7.792348924113037,unweighted_full_sample,,feat|TypeScript,True,1.0,
openai/openai-agents-python,886,ai,refactor,Python,2025-Q2,0.17,0.15700374880966475,13119.0,9.48189306249808,unweighted_full_sample,,refactor|Python,True,1.0,
ESPresense/ESPresense,1715,ai,fix,C,2025-Q2,0.003,0.002995508979798479,1259.0,7.138866999945524,unweighted_full_sample,,fix|C,True,1.0,
liam-hq/liam,1900,ai,feat,TypeScript,2025-Q2,0.022,0.02176149178151269,4194.0,8.341648618901306,unweighted_full_sample,,feat|TypeScript,True,1.0,
airbytehq/airbyte,53607,ai,fix,Python,2025-Q1,0.175,0.16126814759612226,19011.0,9.8528256377339,unweighted_full_sample,,fix|Python,True,1.0,
better-auth/better-auth,3108,ai,fix,TypeScript,2025-Q2,0.002,0.001998002662673056,18111.0,9.80432998100291,unweighted_full_sample,,fix|TypeScript,True,1.0,
liam-hq/liam,861,ai,feat,TypeScript,2025-Q1,0.033,0.032467190137501496,4194.0,8.341648618901306,unweighted_full_sample,,feat|TypeScript,True,1.0,
cartography-cncf/cartography,1629,ai,feat,Python,2025-Q2,0.461,0.37912113276856246,3491.0,8.158229916959494,unweighted_full_sample,,feat|Python,True,1.0,
appsmithorg/appsmith,39148,ai,feat,TypeScript,2025-Q1,0.054,0.05259245011917058,37596.0,10.534679538960773,unweighted_full_sample,,feat|TypeScript,True,1.0,
Significant-Gravitas/AutoGPT,10326,ai,feat,Python,2025-Q3,0.018,0.017839918128331,177379.0,12.086049602930443,unweighted_full_sample,,feat|Python,True,1.0,
erpc/erpc,326,ai,feat,Go,2025-Q2,0.185,0.1697427745870945,518.0,6.251903883165888,unweighted_full_sample,,feat|Go,True,1.0,
willccbb/verifiers,160,ai,feat,Python,2025-Q3,0.3,0.26236426446749106,1663.0,7.416979621381154,unweighted_full_sample,,feat|Python,True,1.0,
crewAIInc/crewAI,2552,ai,fix,Python,2025-Q2,0.041,0.04018178963283183,35096.0,10.465870935715712,unweighted_full_sample,,fix|Python,True,1.0,
yamadashy/repomix,537,ai,feat,TypeScript,2025-Q2,0.054,0.05259245011917058,18206.0,9.809561414503964,unweighted_full_sample,,feat|TypeScript,True,1.0,
3rdIteration/btcrecover,603,ai,fix,Python,2025-Q3,0.006,0.005982071677547464,742.0,6.610696044717759,unweighted_full_sample,,fix|Python,True,1.0,
cockroachdb/cockroach,150562,ai,fix,Go,2025-Q3,0.216,0.19556678354397528,31133.0,10.346055748595795,unweighted_full_sample,,fix|Go,True,1.0,
Kanaries/pygwalker,706,ai,feat,Python,2025-Q2,0.011,0.010939940038334364,15060.0,9.619863900211849,unweighted_full_sample,,feat|Python,True,1.0,
langchain-ai/langsmith-sdk,1779,ai,feat,Python,2025-Q2,0.038,0.037295784743696894,606.0,6.408528791059498,unweighted_full_sample,,feat|Python,True,1.0,
mlflow/mlflow,15996,ai,fix,Python,2025-Q2,0.046,0.044973365642731154,21402.0,9.971286378100563,unweighted_full_sample,,fix|Python,True,1.0,
crewAIInc/crewAI,2192,ai,feat,Python,2025-Q1,0.033,0.032467190137501496,35096.0,10.465870935715712,unweighted_full_sample,,feat|Python,True,1.0,
microsoft/vscode,251027,ai,fix,TypeScript,2025-Q2,0.002,0.001998002662673056,175171.0,12.073523627360677,unweighted_full_sample,,fix|TypeScript,True,1.0,
microsoft/vscode,250670,ai,feat,TypeScript,2025-Q2,0.123,0.11600367575630613,175171.0,12.073523627360677,unweighted_full_sample,,feat|TypeScript,True,1.0,
ikamensh/flynt,226,ai,feat,Python,2025-Q3,0.075,0.07232066157962612,718.0,6.577861357721047,unweighted_full_sample,,feat|Python,True,1.0,
OneKeyHQ/app-monorepo,6854,ai,fix,TypeScript,2025-Q1,0.004,0.003992021269537453,1995.0,7.59890045687141,unweighted_full_sample,,fix|TypeScript,True,1.0,
imbhargav5/rooks,1843,ai,fix,TypeScript,2025-Q3,0.774,0.5732368838873878,3318.0,8.107418811719974,unweighted_full_sample,,fix|TypeScript,True,1.0,
microsoft/vscode,251578,ai,fix,TypeScript,2025-Q2,0.03,0.0295588022415444,175171.0,12.073523627360677,unweighted_full_sample,,fix|TypeScript,True,1.0,
yoshiko-pg/difit,58,ai,feat,TypeScript,2025-Q3,0.401,0.33718626735486995,1183.0,7.076653815443951,unweighted_full_sample,,feat|TypeScript,True,1.0,
analogdotnow/Analog,129,ai,feat,TypeScript,2025-Q2,0.15,0.13976194237515868,1079.0,6.984716320118265,unweighted_full_sample,,feat|TypeScript,True,1.0,
syntasso/kratix,498,ai,feat,Go,2025-Q2,0.115,0.10885440491208209,623.0,6.436150368369428,unweighted_full_sample,,feat|Go,True,1.0,
ryokun6/ryos,196,ai,feat,TypeScript,2025-Q3,0.187,0.171429115627531,558.0,6.326149473155099,unweighted_full_sample,,feat|TypeScript,True,1.0,
keephq/keep,5002,ai,feat,Python,2025-Q2,1.059,0.7222204280456523,10563.0,9.265207273417023,unweighted_full_sample,,feat|Python,True,1.0,
thirdweb-dev/js,7522,ai,fix,TypeScript,2025-Q3,0.021,0.020782539182528505,538.0,6.289715570908998,unweighted_full_sample,,fix|TypeScript,True,1.0,
liam-hq/liam,1283,ai,feat,TypeScript,2025-Q2,0.003,0.002995508979798479,4194.0,8.341648618901306,unweighted_full_sample,,feat|TypeScript,True,1.0,
mtrojnar/osslsigncode,450,ai,fix,C,2025-Q2,0.004,0.003992021269537453,929.0,6.835184586147301,unweighted_full_sample,,fix|C,True,1.0,
liam-hq/liam,1051,ai,feat,TypeScript,2025-Q1,0.045,0.04401688541677432,4194.0,8.341648618901306,unweighted_full_sample,,feat|TypeScript,True,1.0,
trycompai/comp,97,ai,feat,TypeScript,2025-Q1,0.58,0.4574248470388754,950.0,6.85751406254539,unweighted_full_sample,,feat|TypeScript,True,1.0,
antiwork/gumroad,608,ai,fix,Ruby,2025-Q3,0.138,0.12927233570413918,6643.0,8.801469470733185,unweighted_full_sample,,fix|Ruby,True,1.0,
novuhq/novu,8431,ai,fix,TypeScript,2025-Q2,0.147,0.13714983814723364,37349.0,10.528088190560963,unweighted_full_sample,,fix|TypeScript,True,1.0,
trycompai/comp,1084,ai,feat,TypeScript,2025-Q2,0.366,0.3118867611485983,950.0,6.85751406254539,unweighted_full_sample,,feat|TypeScript,True,1.0,
Azure/azqr,493,ai,feat,Go,2025-Q3,0.068,0.0657877405380031,644.0,6.4692503167957724,unweighted_full_sample,,feat|Go,True,1.0,
ryokun6/ryos,128,ai,feat,TypeScript,2025-Q2,0.033,0.032467190137501496,558.0,6.326149473155099,unweighted_full_sample,,feat|TypeScript,True,1.0,
microsoft/react-native-macos,2529,ai,fix,C++,2025-Q3,0.008,0.007968169649176874,3898.0,8.268475388982598,unweighted_full_sample,,fix|C++,True,1.0,
onlook-dev/onlook,2093,ai,feat,TypeScript,2025-Q2,0.131,0.1231021971339834,21192.0,9.961426217456575,unweighted_full_sample,,feat|TypeScript,True,1.0,
whitphx/stlite,1255,ai,refactor,TypeScript,2025-Q1,0.048,0.04688358589885042,1446.0,7.277247726631484,unweighted_full_sample,,refactor|TypeScript,True,1.0,
bennycode/trading-signals,808,ai,feat,TypeScript,2025-Q2,0.193,0.17647114311577905,776.0,6.655440350367647,unweighted_full_sample,,feat|TypeScript,True,1.0,
ryokun6/ryos,188,ai,fix,TypeScript,2025-Q3,0.104,0.09893994785490356,558.0,6.326149473155099,unweighted_full_sample,,fix|TypeScript,True,1.0,
different-ai/note-companion,330,ai,feat,TypeScript,2025-Q1,0.119,0.11243542932978817,696.0,6.546785410760524,unweighted_full_sample,,feat|TypeScript,True,1.0,
liam-hq/liam,2224,ai,feat,TypeScript,2025-Q2,0.551,0.4388998841944018,4194.0,8.341648618901306,unweighted_full_sample,,feat|TypeScript,True,1.0,
ucbepic/docetl,377,ai,refactor,Python,2025-Q3,0.766,0.5687171021817683,2444.0,7.801800401908972,unweighted_full_sample,,refactor|Python,True,1.0,
mtrojnar/osslsigncode,443,ai,fix,C,2025-Q2,0.04,0.039220713153281295,929.0,6.835184586147301,unweighted_full_sample,,fix|C,True,1.0,
liam-hq/liam,723,ai,feat,TypeScript,2025-Q1,0.006,0.005982071677547464,4194.0,8.341648618901306,unweighted_full_sample,,feat|TypeScript,True,1.0,
prebid/Prebid.js,13230,ai,refactor,JavaScript,2025-Q2,0.086,0.08250122151174369,1467.0,7.291656209174461,unweighted_full_sample,,refactor|JavaScript,True,1.0,
pterm/pterm,726,ai,fix,Go,2025-Q2,0.01,0.009950330853168083,5194.0,8.555451903533328,unweighted_full_sample,,fix|Go,True,1.0,
mlflow/mlflow,15904,ai,refactor,Python,2025-Q2,0.008,0.007968169649176874,21402.0,9.971286378100563,unweighted_full_sample,,refactor|Python,True,1.0,
module-federation/core,3889,ai,fix,TypeScript,2025-Q3,0.012,0.011928570865273802,2089.0,7.644919344958857,unweighted_full_sample,,fix|TypeScript,True,1.0,
airbytehq/airbyte,52143,ai,feat,Python,2025-Q1,0.111,0.10526051065749295,19011.0,9.8528256377339,unweighted_full_sample,,feat|Python,True,1.0,
roboflow/inference,1350,ai,feat,Python,2025-Q2,0.492,0.40011750178156913,1824.0,7.509335266016592,unweighted_full_sample,,feat|Python,True,1.0,
antiwork/gumroad,290,ai,feat,Ruby,2025-Q2,0.061,0.05921185963184608,6643.0,8.801469470733185,unweighted_full_sample,,feat|Ruby,True,1.0,
crewAIInc/crewAI,1892,ai,feat,Python,2025-Q1,1.205,0.7907275088988094,35096.0,10.465870935715712,unweighted_full_sample,,feat|Python,True,1.0,
pdm-project/pdm,3575,ai,fix,Python,2025-Q3,0.037,0.036331929247390274,8441.0,9.040974526342444,unweighted_full_sample,,fix|Python,True,1.0,
microsoft/torchgeo,2861,ai,fix,Python,2025-Q3,0.038,0.037295784743696894,3534.0,8.170468578330674,unweighted_full_sample,,fix|Python,True,1.0,
